Name           Type    RA            Dec           Smax     Smin     PosAng   B-Mag    V-Mag    J-Mag    H-Mag    K-Mag    SurfBr   Hubble  Cstar U-MagCstar B-MagCstar V-MagM      NGC        IC         Cstar Names                 Names                                                                                                                                                                                                      Notes                                                                 
IC4715         *Ass    18:16:56.1    -18:30:52     120.00   60.00                                                                                                            024                                                      Small SGR Star Cloud                                                                                                                                                                                       
IC4725         OCl     18:31:46.7    -19:06:54     14.10                      5.29     4.60                                                                                  025                                                      MWSC2940                                                                                                                                                                                                   
NGC5530        G       14:18:27.15   -43:23:18.9   4.86     2.18     127      11.78    11.00                               23.36    SABb                                                                                              ESO 272-003,ESO-LV 272-0030,IRAS 14152-4309,MCG -07-29-013,PGC 051106                                                                                                                                      
NGC5531        GPair   14:16:43.30   +10:53:05.2   1.07     0.60     170      14.70             11.34    10.64    10.36    23.29    S0                                                                                                PGC 050999                                                                                                                                                                                                 
NGC5532        G       14:16:52.95   +10:48:26.6   2.34     1.94     144      13.30             9.75     9.05     8.76     23.55    S0                                                                                                2MASX J14165292+1048264,MCG +02-36-062 NED01,PGC 051006,SDSS J141652.94+104826.7,SDSS J141652.95+104826.7,UGC 09137 NED01                                                                                  
NGC5533        G       14:16:07.74   +35:20:37.8   2.86     1.58     28       13.00             9.75     9.08     8.80     23.31    SABa                                                                                              2MASX J14160771+3520373,IRAS 14140+3534,MCG +06-31-089,PGC 050973,SDSS J141607.74+352037.7,UGC 09133                                                                                                       
NGC5534        G       14:17:40.26   -07:25:02.7   1.36     1.23     65       13.60             10.53    9.94     9.63     22.50    Sab                                                                                               2MASX J14174025-0725030,IRAS 14150-0711,MCG -01-36-014,PGC 051055                                                                                                                                          
NGC5535        G       14:17:31.27   +08:12:30.2   0.66     0.42     15                         12.80    12.09    11.91    23.75    E                                                                                                 2MASX J14173129+0812298,PGC 097424,SDSS J141731.27+081230.1,SDSS J141731.27+081230.2                                                                                                                       
NGC5536        G       14:16:23.86   +39:30:07.9   0.83     0.64     11       14.50             11.52    10.86    10.59    22.73    Sa                                                                                                2MASX J14162391+3930084,IRAS 14143+3944,MCG +07-29-057,PGC 050986,SDSS J141623.85+393007.8,SDSS J141623.86+393007.8,SDSS J141623.86+393007.9,UGC 09136                                                     
NGC5537        G       14:17:37.09   +07:03:18.0   0.94     0.40     32       15.10             12.30    11.59    11.46    23.10    Sb                                                                                                2MASX J14173708+0703178,IRAS 14151+0717,MCG +01-36-032,PGC 051047,SDSS J141737.09+070317.9,SDSS J141737.09+070318.0                                                                                        
NGC5538        G       14:17:42.49   +07:28:36.0   0.89     0.31     62       15.40             12.52    11.78    11.52    23.22    Sbc                                                                                               2MASX J14174246+0728358,PGC 051056,SDSS J141742.49+072835.9,SDSS J141742.49+072836.0                                                                                                                       
NGC5539        G       14:17:37.77   +08:10:46.6   1.15     0.75     35       14.92             11.31    10.66    10.30    23.97    S0                                                                                                2MASX J14173775+0810468,MCG +01-36-033,PGC 051054,SDSS J141737.76+081046.5                                                                                                                                 
NGC5540        G       14:14:54.43   +60:00:40.0   1.10     0.88     17       14.90             11.50    10.78    10.51    23.77    E                                                                                                 2MASX J14145441+6000401,MCG +10-20-090,PGC 050883,SDSS J141454.42+600039.9,SDSS J141454.42+600040.0,SDSS J141454.43+600040.0,SDSS J141454.43+600040.1                                                      
NGC5541        G       14:16:31.80   +39:35:20.6   0.92     0.59     31       13.40             11.13    10.39    10.02    21.97    Sc                                                                                                2MASX J14163182+3935207,IRAS 14144+3949,MCG +07-29-059,PGC 050991,SDSS J141631.80+393520.5,SDSS J141631.80+393520.6,UGC 09139                                                                              
NGC5542        G       14:17:53.20   +07:33:31.6   0.60     0.35     164      15.00             11.71    11.01    10.78    22.57    E                                                                                                 2MASX J14175320+0733314,MCG +01-36-034,PGC 051066,SDSS J141753.19+073331.5,SDSS J141753.20+073331.5,SDSS J141753.20+073331.6                                                                               
NGC5543        G       14:18:04.07   +07:39:17.5   0.79     0.42     140      15.30             11.98    11.29    10.93    23.11    Sab                                                                                               2MASX J14180403+0739174,PGC 051079,SDSS J141804.07+073917.4,SDSS J141804.07+073917.5                                                                                                                       
NGC5544        G       14:17:02.52   +36:34:17.7   1.03     0.96              13.20                                        22.66    S0-a                                                                                              MCG +06-31-090,PGC 051018,SDSS J141702.51+363417.7,SDSS J141702.52+363417.6,SDSS J141702.52+363417.7,UGC 09142                                                                                             
NGC5545        G       14:17:05.16   +36:34:30.4   0.97     0.33     59       13.20             11.12    10.45    10.16    21.05    Sbc                                                                                               2MASX J14170522+3634308,MCG +06-31-091,PGC 051023,SDSS J141705.15+363430.3,UGC 09143                                                                                                                       
NGC5546        G       14:18:09.23   +07:33:52.4   1.57     1.29     22       14.10             10.29    9.57     9.34     23.18    E                                                                                                 2MASX J14180921+0733524,MCG +01-36-035,PGC 051084,SDSS J141809.22+073352.3,SDSS J141809.23+073352.4,UGC 09148                                                                                              
NGC5547        G       14:09:45.20   +78:36:03.8   0.74     0.30     61       14.50             12.45    11.86    11.32    22.91                                                                                                      2MASX J14094552+7836038,PGC 050543,UGC 09095 NED01                                                                                                                                                         
NGC5548        G       14:17:59.53   +25:08:12.4   1.33     1.05     118      14.35    13.73    10.64    9.88     9.39     22.56    S0-a                                                                                              2MASX J14175951+2508124,IRAS 14156+2522,MCG +04-34-013,PGC 051074,SDSS J141759.54+250812.7,SDSS J141759.55+250812.7,UGC 09149                                                                              
NGC5549        G       14:18:38.81   +07:22:38.4   1.53     0.75     119      14.20             10.35    9.68     9.40     23.59    S0                                                                                                2MASX J14183879+0722384,MCG +01-36-036,PGC 051118,SDSS J141838.81+072238.4,UGC 09156                                                                                                                       
NGC5550        G       14:18:27.97   +12:52:59.1   1.10     0.81     98       14.20             11.26    10.53    10.26    22.82    SBb                                                                                               2MASX J14182795+1252588,MCG +02-36-065,PGC 051108,SDSS J141827.97+125259.0,UGC 09154                                                                                                                       
NGC5551        G       14:18:54.84   +05:27:05.3   0.81     0.59     116      15.10             11.73    10.99    10.74    23.26    E                                                                                                 2MASX J14185484+0527057,MCG +01-36-037,PGC 051139,SDSS J141854.83+052705.3                                                                                                                                 
NGC5552        G       14:19:03.85   +07:01:54.1   0.91     0.39     172      15.20             12.06    11.33    11.01    23.07    Sbc                                             5558                                              2MASX J14190387+0701539,PGC 051140,SDSS J141903.85+070154.1                                                                                                                                                
NGC5553        G       14:18:29.73   +26:17:16.2   1.15     0.25     87       14.80             11.34    10.62    10.37    23.03    Sa                                                                                                2MASX J14182972+2617165,MCG +05-34-017,PGC 051105,SDSS J141829.72+261716.2,SDSS J141829.73+261716.2,UGC 09160                                                                                              
NGC5554        G       14:19:15.00   +07:01:16.1   0.65     0.45     38       15.20             12.26    11.64    11.30    22.76    SBb                                             5564                                              2MASX J14191496+0701158,IRAS 14167+0715,PGC 051160,SDSS J141915.00+070116.1                                                                                                                                
NGC5555        G       14:18:48.08   -19:08:20.1   0.61     0.37     113      15.53             12.43    11.81    11.38    22.57    Sb                                                                                                2MASX J14184808-1908201,ESO 579-015,IRAS 14160-1854,MCG -03-36-011,PGC 051124                                                                                                                              
NGC5556        G       14:20:34.09   -29:14:30.4   3.45     2.75     145      12.43                                        24.05    Scd                                                                                               ESO 446-050,ESO-LV 446-0500,IRAS 14176-2901,MCG -05-34-009,PGC 051245,UGCA 389                                                                                                                             
NGC5557        G       14:18:25.72   +36:29:36.8   2.28     1.12     97       12.20             9.03     8.34     8.08     22.54    E                                                                                                 2MASX J14182570+3629372,MCG +06-31-093,PGC 051104,SDSS J141825.72+362936.8,UGC 09161                                                                                                                       
NGC5558        Dup     14:19:03.85   +07:01:54.1                                                                                                                                    5552                                                                                                                                                                                                                                                         
NGC5559        G       14:19:12.78   +24:47:55.4   1.31     0.38     65       15.00             11.35    10.62    10.27    23.14    Sb                                                                                                2MASX J14191279+2447550,IRAS 14169+2501,MCG +04-34-017,PGC 051155,SDSS J141912.78+244755.4,SDSS J141912.79+244755.4,UGC 09166                                                                              
NGC5560        G       14:20:04.49   +03:59:32.9   3.45     0.85     109      13.20    12.37    10.45    9.69     9.47     23.66    Sb                                                                                                2MASX J14200449+0359335,2MASX J14200543+0359285,IRAS 14175+0413,MCG +01-37-001,PGC 051223,SDSS J142005.38+035927.4,UGC 09172                                                                               
NGC5561        G       14:17:22.83   +58:45:01.8   0.65     0.52     161      16.00             12.89    12.17    11.96    23.09    Sb                                                                                                2MASX J14172281+5845020,IRAS 14158+5858,PGC 2800986,SDSS J141722.82+584501.7,SDSS J141722.83+584501.7,SDSS J141722.83+584501.8,SDSS J141722.83+584502.0                                                    
NGC5562        G       14:20:11.05   +10:15:46.2   0.80     0.74     10       14.50             11.07    10.37    10.06    22.59    S0-a                                                                                              2MASX J14201108+1015462,MCG +02-37-002,PGC 051227,SDSS J142011.06+101546.5,UGC 09174                                                                                                                       
NGC5563        G       14:20:13.09   +07:03:19.5   0.95     0.45     77       15.30             11.81    10.97    10.92    23.96    E                                                                                                 2MASX J14201307+0703192,PGC 051226,SDSS J142013.08+070319.5,SDSS J142013.09+070319.5                                                                                                                       
NGC5564        Dup     14:19:15.00   +07:01:16.1                                                                                                                                    5554                                                                                                                                                                                                                                                         
NGC5565        *       14:19:18.50   +06:59:41.8                                                                                                                                                                                      SDSS J141918.49+065941.7                                                                                                                                                                                   Identification as NGC 5565 is uncertain.                              
NGC5566        G       14:20:19.89   +03:56:01.5   5.36     2.08     35       11.46    10.55    8.35     7.64     7.39     23.30    SBab                                                                                              2MASX J14201994+0356009,IRAS 14178+0409,MCG +01-37-002,PGC 051233,SDSS J142019.88+035601.4,UGC 09175                                                                                                       
NGC5567        G       14:19:17.64   +35:08:16.6   1.06     0.92     53       15.00             11.14    10.44    10.20    23.40    E-S0                                                                                              2MASX J14191759+3508168,MCG +06-31-096,PGC 051161,SDSS J141917.63+350816.6                                                                                                                                 
NGC5568        G       14:19:21.32   +35:05:31.8   0.74     0.57     117      15.70             12.70    11.83    11.58    23.23    Sc                                                                                                2MASX J14192133+3505318,MCG +06-31-098,PGC 051168,SDSS J141921.31+350531.7,SDSS J141921.32+350531.8                                                                                                        
NGC5569        G       14:20:32.09   +03:58:59.6   1.11     0.87     56       13.90             13.07    13.01    12.32    23.84    SABc                                                                                              2MASX J14203215+0358594,MCG +01-37-003,PGC 051241,SDSS J142032.09+035859.5,SDSS J142032.09+035859.6,UGC 09176                                                                                              
NGC5570        Dup     14:14:20.87   +07:30:57.3                                                                                                                                    5519                                                                                                                                                                                                                                                         
NGC5571        Other   14:19:32.03   +35:09:03.4                                                                                                                                                                                                                                                                                                                                                                                                 Four Galactic stars.                                                  
NGC5572        G       14:19:35.30   +36:08:26.4   0.89     0.72     178      15.20             12.41    11.83    11.40    23.33    Sb                                                                                                IRAS 14174+3622,MCG +06-31-099,PGC 051196,SDSS J141935.30+360826.4,UGC 09173                                                                                                                               
NGC5573        G       14:20:41.51   +06:54:26.3   1.24     0.37     106      15.00             11.68    11.01    10.77    23.38    Sbc                                                                                               2MASX J14204147+0654261,MCG +01-37-005,PGC 051257,SDSS J142041.50+065426.6,SDSS J142041.51+065426.7                                                                                                        
NGC5574        G       14:20:55.97   +03:14:16.8   1.32     0.83     61       13.23    12.39    10.45    9.78     9.54     22.61    E-S0                                                                                              2MASX J14205594+0314167,MCG +01-37-006,PGC 051270,SDSS J142055.96+031416.8,UGC 09181                                                                                                                       
NGC5575        G       14:20:59.41   +06:12:09.6   0.91     0.75     95       14.50             11.00    10.31    10.00    23.01    S0                                              5578                                              2MASX J14205937+0612095,MCG +01-37-008,PGC 051272,SDSS J142059.40+061209.5,SDSS J142059.41+061209.5,SDSS J142059.41+061209.6,UGC 09184                                                                     
NGC5576        G       14:21:03.68   +03:16:15.6   2.83     1.87     91       11.85    10.96    8.74     7.97     7.83     22.90    E                                                                                                 2MASX J14210369+0316157,MCG +01-37-007,PGC 051275,UGC 09183                                                                                                                                                
NGC5577        G       14:21:13.11   +03:26:08.8   2.86     0.73     61       13.05             10.55    9.98     9.75     23.57    Sbc                                                                                               2MASX J14211311+0326087,IRAS 14187+0339,MCG +01-37-009,PGC 051286,UGC 09187                                                                                                                                
NGC5578        Dup     14:20:59.41   +06:12:09.6                                                                                                                                    5575                                                                                                                                                                                                                                                         
NGC5579        G       14:20:26.48   +35:11:19.7   1.49     1.12     177      14.70             12.86    12.43    12.16    23.87    Sc                                                                                                2MASX J14202656+3511188,MCG +06-32-002,PGC 051236,SDSS J142026.48+351119.6,SDSS J142026.48+351119.7,UGC 09180                                                                                              
NGC5580        G       14:21:38.41   +35:12:17.5   1.54     1.38     137      13.60             10.48    9.88     9.65     23.26    S0                                              5590                                              2MASX J14213841+3512178,MCG +06-32-006,PGC 051312,SDSS J142138.40+351217.5,UGC 09200                                                                                                                       
NGC5581        G       14:21:16.31   +23:28:48.1   0.60     0.48     0        15.10             11.68    10.98    10.80             E                                                                                                 2MASX J14211626+2328476,MCG +04-34-021,PGC 051282,SDSS J142116.30+232848.0,SDSS J142116.31+232848.1                                                                                                        Diameters and position angle taken from Simbad.                       
NGC5582        G       14:20:43.12   +39:41:36.9   2.20     1.40     24       13.00             9.79     9.17     8.94     23.05    E                                                                                                 2MASX J14204312+3941369,MCG +07-29-063,PGC 051251,UGC 09188                                                                                                                                                
NGC5583        G       14:21:40.50   +13:13:56.6   0.84     0.64     81       14.20             11.41    10.78    10.47    22.68    E                                                                                                 2MASX J14214048+1313562,MCG +02-37-004,PGC 051313,SDSS J142140.49+131356.6,UGC 09196                                                                                                                       
NGC5584        G       14:22:23.77   -00:23:15.6   3.13     2.34     154      12.80             10.84    10.05    9.95     23.71    SABc                                                                                              2MASX J14222381-0023148,IRAS 14198-0009,MCG +00-37-001,PGC 051344,SDSS J142223.59-002318.2,SDSS J142223.76-002315.5,SDSS J142223.76-002315.6,SDSS J142223.77-002315.6,UGC 09201                            
NGC5585        G       14:19:48.20   +56:43:44.6   4.27     2.62     33       11.73    11.22    10.23    9.58     9.50     22.86    SABc                                                                                              2MASX J14194820+5643445,IRAS 14182+5657,MCG +10-20-094,PGC 051210,SDSS J141948.25+564342.2,UGC 09179                                                                                                       
NGC5586        Other   14:22:07.66   +13:11:03.4                                                                                                                                                                                                                                                                                                                                                                                                 Nothing at this position on the POSS.                                 
NGC5587        G       14:22:10.71   +13:55:05.0   2.13     0.67     162      14.00             10.66    9.95     9.68     23.84    S0-a                                                                                              2MASX J14221073+1355045,MCG +02-37-005,PGC 051332,SDSS J142210.71+135505.0,UGC 09202                                                                                                                       
NGC5588        G       14:21:25.11   +35:16:14.3   0.95     0.80     58       14.30             11.54    10.76    10.54    22.75    Sa                                              5589                                              2MASX J14212511+3516138,MCG +06-32-005,PGC 051300,SDSS J142125.11+351614.2,SDSS J142125.11+351614.3,UGC 09197                                                                                              
NGC5589        Dup     14:21:25.11   +35:16:14.3                                                                                                                                    5588                                                                                                                                                                                                                                                         
NGC5590        Dup     14:21:38.41   +35:12:17.5                                                                                                                                    5580                                                                                                                                                                                                                                                         
NGC5591        GPair   14:22:34.00   +13:43:00.0   0.88     0.41     110      14.50             12.39    11.82    11.49    22.47    Sc                                                                                                IRAS 14201+1356,MCG +02-37-006,PGC 051360,UGC 09207                                                                                                                                                        
NGC5592        G       14:23:55.05   -28:41:17.0   1.63     0.75     88       13.62    12.71    10.44    9.74     9.39     22.70    Sbc                                                                                               2MASX J14235504-2841173,ESO 446-058,ESO-LV 446-0580,IRAS 14210-2827,MCG -05-34-011,PGC 051428                                                                                                              
NGC5593        OCl     14:25:39.18   -54:47:55.3   4.50                                                                                                                                                                               MWSC 2217                                                                                                                                                                                                  
NGC5594        G       14:23:10.31   +26:15:56.9   1.47     0.70     152      17.00             11.30    10.70    10.30    24.45    E                                                          4412                                   2MASX J14231031+2615567,MCG +04-34-024,PGC 051391,SDSS J142310.31+261556.8                                                                                                                                 
NGC5595        G       14:24:13.24   -16:43:22.8   2.12     1.01     54       12.00             10.01    9.31     9.18     22.35    SABc                                                                                              2MASX J14241324-1643227,IRAS 14214-1629,MCG -03-37-001,PGC 051445                                                                                                                                          
NGC5596        G       14:22:28.74   +37:07:19.9   1.04     0.72     95       14.50             11.33    10.65    10.41    23.26    S0                                                                                                2MASX J14222871+3707193,MCG +06-32-010,PGC 051355,SDSS J142228.73+370719.8,SDSS J142228.73+370719.9,SDSS J142228.74+370719.9,UGC 09208                                                                     
NGC5597        G       14:24:27.44   -16:45:45.9   2.00     1.55     65       14.75    14.18    10.71    10.20    9.92     22.63    Sc                                                                                                2MASX J14242744-1645457,IRAS 14216-1632,MCG -03-37-002,PGC 051456                                                                                                                                          
NGC5598        G       14:22:28.28   +40:19:11.3   1.55     0.99     51       14.30             10.97    10.32    10.02    23.73    S0                                                                                                2MASX J14222828+4019113,MCG +07-30-004,PGC 051354,SDSS J142228.27+401911.3,SDSS J142228.28+401911.3,UGC 09209                                                                                              
NGC5599        G       14:23:50.61   +06:34:34.0   1.34     0.51     158      14.70             11.43    10.70    10.46    23.30    Sb                                                                                                2MASX J14235062+0634338,IRAS 14213+0647,MCG +01-37-010,PGC 051423,SDSS J142350.61+063433.9,UGC 09218                                                                                                       
NGC5600        G       14:23:49.52   +14:38:19.6   1.60     1.57     135      11.90             10.37    9.75     9.41     22.65    SABc                                                                                              2MASX J14234954+1438194,IRAS 14214+1451,MCG +03-37-013,PGC 051422,SDSS J142349.51+143819.5,UGC 09220                                                                                                       
NGC5601        G       14:22:53.28   +40:18:34.5   0.83     0.33     4        15.60             12.46    11.81    11.62    23.36    Sa                                                                                                2MASX J14225329+4018344,MCG +07-30-006,PGC 051370,SDSS J142253.28+401834.4,SDSS J142253.28+401834.5,SDSS J142253.29+401834.4                                                                               
NGC5602        G       14:22:18.83   +50:30:05.0   1.31     0.68     167      13.50             10.48    9.87     9.60     22.41    Sa                                                                                                2MASX J14221883+5030051,MCG +09-24-002,PGC 051340,SDSS J142218.83+503004.9,UGC 09210                                                                                                                       
NGC5603        G       14:23:01.53   +40:22:38.7   1.11     1.04     90       14.00             10.94    10.24    9.98     22.97    S0                                                                                                2MASX J14230151+4022382,MCG +07-30-008,PGC 051382,SDSS J142301.52+402238.7,SDSS J142301.53+402238.7,UGC 09217                                                                                              
NGC5604        G       14:24:42.80   -03:12:43.8   1.80     0.92     6        13.70             10.69    9.96     9.71     23.21    SABa                                                                                              2MASX J14244280-0312437,IRAS 14221-0259,MCG +00-37-003,PGC 051471                                                                                                                                          
NGC5605        G       14:25:07.57   -13:09:46.8   1.50     1.23     66       12.00             10.30    9.58     9.42     22.59    SABc                                                                                              2MASX J14250757-1309467,IRAS 14223-1256,MCG -02-37-003,PGC 051492                                                                                                                                          
NGC5606        OCl     14:27:47.28   -59:37:56.1   3.60                       7.95     7.70                                                                                                                                           ESO 134-003,MWSC 2218                                                                                                                                                                                      
NGC5607        G       14:19:26.70   +71:35:17.6   0.87     0.73     71       13.90             11.57    10.98    10.58    22.30    Sab                                             5620       1005                                   2MASX J14192669+7135177,IRAS 14188+7148,MCG +12-14-001,PGC 051182,UGC 09189                                                                                                                                
NGC5608        G       14:23:17.89   +41:46:33.2   1.66     0.74     98       13.96                                        23.15    IB                                                                                                MCG +07-30-009,PGC 051396,UGC 09219                                                                                                                                                                        
NGC5609        G       14:23:48.30   +34:50:34.0   0.48     0.39     116                        13.61    12.70    12.46    23.44    E                                                                                                 2MASX J14234825+3450350,PGC 3088538,SDSS J142348.27+345034.3,SDSS J142348.27+345034.4,SDSS J142348.28+345034.4                                                                                             
NGC5610        G       14:24:22.94   +24:36:50.9   1.73     0.60     105      14.50             11.09    10.33    10.00    23.60    SBab                                                                                              2MASX J14242294+2436513,IRAS 14221+2450,MCG +04-34-025,PGC 051450,SDSS J142422.93+243650.8,SDSS J142422.94+243650.9,UGC 09230                                                                              
NGC5611        G       14:24:04.78   +33:02:50.6   1.36     0.59     65       13.50             10.65    10.02    9.75     22.80    S0                                                                                                2MASX J14240477+3302510,MCG +06-32-020,PGC 051431,SDSS J142404.77+330250.6,UGC 09227                                                                                                                       
NGC5612        G       14:34:01.25   -78:23:15.0   1.94     1.15     64       13.01    12.14    9.59     8.83     8.55     22.86    Sab                                                                                               2MASX J14335665-7823278,2MASX J14340127-7823148,ESO 022-001,ESO-LV 22-0010,IRAS 14281-7809,PGC 052057                                                                                                      
NGC5613        G       14:24:05.96   +34:53:31.6   0.56     0.37     30       16.00             12.61    12.13    11.66    23.14    S0-a                                                                                              2MASX J14240596+3453310,MCG +06-32-021,PGC 051433,SDSS J142405.95+345331.5,SDSS J142405.96+345331.5,SDSS J142405.96+345331.6,UGC 09228                                                                     
NGC5614        G       14:24:07.59   +34:51:31.9   2.43     2.00     150      12.60             9.50     8.79     8.53     23.12    Sab                                                                                               2MASX J14240759+3451320,IRAS 14220+3505,MCG +06-32-022,PGC 051439,SDSS J142407.58+345131.8,UGC 09226                                                                                                       
NGC5615        G       14:24:06.50   +34:51:54.0   0.16     0.16              15.00                                        21.21                                                                                                      MCG +06-32-023,PGC 051435,SDSS J142406.49+345153.9,SDSS J142406.50+345154.0,UGC 09226 NOTES01                                                                                                              
NGC5616        G       14:24:20.70   +36:27:41.1   2.13     0.41     158      14.80             11.07    10.28    9.94     23.73    SBbc                                                                                              2MASX J14242075+3627410,IRAS 14222+3641,MCG +06-32-026,PGC 051448,SDSS J142420.69+362741.1,UGC 09231                                                                                                       
NGC5617        OCl     14:29:44.07   -60:42:39.0   5.10                       7.00     6.30                                                                                                                                           MWSC 2223                                                                                                                                                                                                  
NGC5618        G       14:27:11.81   -02:15:44.7   1.45     0.78     4        13.60             11.68    10.98    10.50    23.18    SBc                                                                                               2MASX J14271179-0215448,MCG +00-37-005,PGC 051603,SDSS J142711.81-021544.6,SDSS J142711.81-021544.7,UGC 09250                                                                                              
NGC5619        G       14:27:18.23   +04:48:10.2   2.29     0.93     12       13.40             10.18    9.47     9.36     23.80    Sb                                                                                                2MASX J14271827+0448103,IRAS 14248+0501,MCG +01-37-012,PGC 051610,SDSS J142718.22+044810.1,SDSS J142718.23+044810.1,SDSS J142718.23+044810.2,UGC 09255                                                     
NGC5620        Dup     14:19:26.70   +71:35:17.6                                                                                                                                    5607                                                                                                                                                                                                                                                         
NGC5621        Other   14:27:49.81   +08:14:24.9                                                                                                                                                                                                                                                                                                                                                                                                 Galactic triple star.                                                 
NGC5622        G       14:26:12.19   +48:33:50.4   1.34     0.76     86       14.11    13.44    11.42    10.82    10.56    23.12    Sb                                                                                                2MASX J14261219+4833503,MCG +08-26-032,PGC 051541,SDSS J142612.19+483350.3,SDSS J142612.19+483350.4,UGC 09248                                                                                              
NGC5623        G       14:27:08.68   +33:15:09.2   1.65     1.08     17       13.53    12.53                               23.58    E                                                                                                 MCG +06-32-035,PGC 051598,UGC 09260                                                                                                                                                                        
NGC5624        G       14:26:35.21   +51:35:07.3   1.02     0.68     7        14.10                                        22.54    I                                                                                                 IRAS 14248+5148,MCG +09-24-006,PGC 051568,SDSS J142635.21+513507.3,UGC 09256                                                                                                                               
NGC5625        GPair   14:27:01.50   +39:57:25.0   1.18     0.76     105      14.80             12.33    11.81    11.29    23.43    Sbc                                                                                               IRAS 14250+4010,MCG +07-30-013,PGC 051592                                                                                                                                                                  
NGC5626        G       14:29:49.09   -29:44:54.5   1.37     1.05     102      14.01             10.43    9.71     9.43     23.40    S0-a                                                                                              2MASX J14294908-2944544,ESO 447-008,ESO-LV 447-0080,MCG -05-34-015,PGC 051794                                                                                                                              
NGC5627        G       14:28:34.28   +11:22:41.7   1.28     0.78     121      14.70             11.18    10.44    10.27    23.81    S0                                                                                                2MASX J14283429+1122417,MCG +02-37-013,PGC 051705,SDSS J142834.28+112241.6,UGC 09280                                                                                                                       
NGC5628        G       14:28:25.79   +17:55:27.7   0.97     0.63     173      14.50             11.13    10.40    10.10    23.24    E                                                                                                 2MASX J14282579+1755272,MCG +03-37-019,PGC 051699,SDSS J142825.79+175527.6,SDSS J142825.79+175527.7,UGC 09278                                                                                              
NGC5629        G       14:28:16.37   +25:50:55.6   1.71     1.58     110      14.20             10.17    9.45     9.22     23.08    S0                                                                                                2MASX J14281635+2550557,MCG +04-34-034,PGC 051681,SDSS J142816.37+255055.5,UGC 09281                                                                                                                       
NGC5630        G       14:27:36.61   +41:15:27.9   1.48     0.52     96       13.60             11.54    11.05    10.84    22.42    SBd                                                                                               2MASX J14273658+4115281,IRAS 14256+4128,MCG +07-30-014,PGC 051635,SDSS J142736.60+411527.9,SDSS J142736.61+411527.9,UGC 09270                                                                              
NGC5631        G       14:26:33.30   +56:34:57.5   1.95     1.95     140      13.51    12.55    9.39     8.67     8.47     22.69    S0                                                                                                2MASX J14263328+5634575,MCG +10-21-002,PGC 051564,SDSS J142633.29+563457.4,UGC 09261                                                                                                                       
NGC5632        *       14:29:19.55   -00:26:53.4                                                                                                                                                                                      SDSS J142919.54-002653.3                                                                                                                                                                                   
